user_id,item_id,rating
405,179,5
406,179,4
586,180,3
587,180,3
588,180,1
589,180,5
270,180,3
590,181,5
591,181,5
592,181,5
593,181,5
594,181,5
595,181,5
596,181,1
597,181,4
598,181,5
599,181,5
600,181,4
601,181,3
602,181,3
603,182,4
604,182,5
176,182,4
477,182,2
516,182,4
282,182,2
584,182,4
605,109,4
606,109,4
607,109,3
608,109,5
609,109,4
610,109,4
611,109,3
612,109,3
613,183,4
614,183,5
615,183,4
616,183,4
511,184,5
617,29,4
618,29,3
619,29,1
608,29,2
620,185,3
621,185,3
622,186,5
589,186,5
623,187,5
624,187,4
625,187,5
626,188,5
627,188,2
628,188,4
629,188,3
630,188,1
631,188,5
511,189,1
632,190,5
633,191,3
634,192,4
635,192,4
636,193,3
637,193,1
638,194,3
639,195,4
640,195,3
174,196,4
641,196,4
642,196,5
584,196,5
643,196,4
478,196,3
644,196,5
645,196,4
646,197,2
647,198,1
648,198,4
649,199,5
650,200,4
651,200,3
652,200,5
653,201,4
654,201,3
655,202,4
656,203,4
636,203,4
657,204,3
658,204,4
659,204,4
660,204,4
661,204,3
662,204,2
663,205,3
664,206,3
665,207,3
666,207,5
667,208,5
668,209,5
669,209,5
670,209,2
671,210,5
672,211,2
673,211,5
674,182,2
479,182,4
675,182,4
301,182,3
190,182,3
406,182,4
676,212,1
677,212,1
678,212,4
679,213,2
680,213,3
681,214,5
682,152,4
683,215,1
684,215,5
685,215,2
686,216,1
687,216,2
430,216,3
688,216,2
689,216,3
186,217,5
690,176,1
691,176,4
692,218,1
693,219,5
694,220,5
695,221,4
696,221,2
697,221,2
698,222,2
495,222,3
699,223,1
700,223,4
701,223,3
702,223,1
573,224,4
703,224,5
704,224,4
705,224,1
706,224,5
707,224,5
708,224,2
709,225,5
710,225,2
711,225,3
526,225,3
712,226,2
713,226,3
714,226,4
715,227,2
716,227,1
717,227,3
718,227,3
719,228,4
720,229,4
721,230,4
722,231,5
723,231,5
73,231,3
724,232,1
725,232,4
726,233,5
727,234,1
587,234,3
728,234,4
604,234,3
729,234,4
405,234,3
730,235,2
731,235,2
732,235,2
733,236,1
734,236,4
735,237,4
736,238,2
737,239,1
738,239,5
739,240,2
211,241,4
740,241,2
741,241,4
742,242,3
743,242,4
744,242,5
745,243,4
714,243,5
746,191,4
747,191,3
748,191,2
749,244,5
223,244,4
750,245,1
751,246,2
752,246,4
753,246,3
754,247,5
755,247,4
756,247,5
757,247,4
465,247,4
430,247,4
758,247,5
759,247,5
760,247,4
761,247,5
762,247,5
763,247,5
764,247,3
765,248,3
766,94,4
767,94,4
198,249,4
768,249,4
769,249,4
770,249,4
405,249,3
771,249,4
662,250,4
772,251,5
773,252,1
774,253,4
775,253,2
776,253,4
777,254,5
778,255,5
779,255,1
780,255,1
781,255,5
782,255,5
783,255,3
784,256,2
785,256,5
786,256,2
787,257,4
788,257,4
789,257,5
790,257,4
791,257,3
792,257,3
793,257,4
794,257,4
795,257,5
796,257,3
797,257,5
798,257,4
799,258,4
800,259,4
801,260,2
802,260,4
197,261,5
711,261,4
803,262,2
804,263,4
805,263,5
806,264,4
807,265,4
808,265,4
809,266,2
810,266,2
811,266,2
812,266,4
813,266,3
428,266,4
814,267,3
175,268,3
815,268,4
816,268,4
587,268,3
516,268,3
817,268,4
589,268,5
710,268,5
818,268,5
301,268,3
819,268,2
820,269,5
821,269,5
822,269,5
823,269,5
824,269,5
825,235,4
605,235,4
826,235,4
827,235,3
828,235,2
829,235,3
830,235,3
831,235,4
609,235,2
832,238,3
833,238,5
763,238,4
834,270,5
835,270,5
836,270,5
837,270,5
838,270,4
839,270,3
840,270,5
841,270,4
842,270,4
843,270,5
844,270,3
845,270,5
846,270,5
847,270,5
848,270,1
849,270,1
850,270,1
851,270,5
852,270,4
853,270,5
854,270,5
855,271,4
856,271,4
857,272,1
858,273,1
859,274,5
860,274,4
861,274,4
305,274,5
862,274,5
863,274,1
864,274,4
865,274,5
583,275,4
479,275,4
866,276,1
867,276,3
868,277,4
869,277,5
870,277,3
871,277,5
872,277,5
873,277,5
874,277,5
875,277,5
876,278,5
877,279,4
584,279,5
878,279,4
879,280,4
880,280,2
881,280,2
400,280,3
882,280,2
883,280,2
884,281,5
885,281,5
886,281,3
887,281,5
888,281,5
889,282,4
890,282,3
891,282,5
892,282,2
893,283,2
894,284,1
895,284,4
896,284,5
897,285,1
898,286,1
784,287,3
899,288,1
900,288,2
439,288,3
901,289,2
902,290,5
903,290,4
904,290,3
905,290,5
906,290,4
907,290,1
908,290,4
909,290,5
910,290,5
911,290,1
912,291,3
618,291,2
913,292,2
914,292,5
915,292,4
120,293,4
916,293,4
917,293,3
918,294,4
516,295,5
919,295,5
920,295,5
921,295,5
922,296,2
517,297,3
923,298,4
924,298,4
925,298,1
926,299,3
927,300,3
587,300,4
928,300,5
479,300,5
254,300,4
929,300,3
930,300,5
931,301,1
932,301,3
933,301,3
934,301,5
935,301,4
936,301,3
175,302,5
198,302,5
937,302,5
938,167,1
939,303,5
940,303,5
941,303,4
942,303,5
943,304,5
944,305,1
945,305,1
946,305,5
947,305,5
948,306,1
949,307,5
147,308,3
950,308,4
951,308,4
952,309,5
495,310,4
953,249,5
954,249,3
955,311,5
956,311,5
957,311,3
958,311,5
959,311,4
960,311,5
961,311,3
962,311,4
963,311,5
964,311,1
965,311,5
966,312,5
967,312,3
968,313,4
301,313,3
969,178,2
970,178,2
971,178,5
972,178,1
973,314,1
974,314,1
975,315,3
188,316,5
976,317,1
977,318,3
978,318,5
979,318,4
980,318,4
658,319,2
103,319,4
981,319,5
982,319,2
983,319,3
984,319,4
985,319,5
986,320,5
140,320,5
987,321,5
988,321,4
989,322,5
990,322,2
991,322,3
636,322,5
992,322,5
372,322,5
993,322,4
994,322,5
995,322,2
996,322,4
997,322,5
998,322,4
999,323,5
103,324,5
1000,324,5
1001,324,3
1002,324,1
1003,324,4
1004,324,4
430,325,2
1005,325,5
1006,325,3
1007,325,4
1008,326,5
1009,327,5
1010,327,5
809,328,4
1011,328,5
1012,328,1
1013,328,5
1014,329,4
834,329,5
1015,329,5
1016,329,5
1017,329,5
1018,329,3
1019,329,4
1020,329,3
1021,329,5
1022,329,5
1023,329,3
1024,329,5
1025,329,4
1026,329,5
1027,329,3
1028,329,5
1029,329,4
1030,329,5
1031,329,1
1032,329,4
1033,329,5
1034,329,5
1035,329,5
1036,329,3
1037,329,5
1038,329,3
1039,329,5
1040,329,5
1041,329,5
1042,329,5
1043,329,5
1044,329,5
1045,329,4
848,329,2
1046,329,5
1047,329,5
1048,329,4
1049,329,3
1050,329,5
1051,329,4
1052,329,5
1053,329,3
1054,329,5
1055,329,4
1056,329,5
1057,329,5
842,329,3
1058,329,4
1059,329,5
1060,329,5
1061,329,3
1062,329,3
1063,329,3
1064,329,3
1065,329,5
1066,329,4
1067,329,1
1068,329,5
1069,329,5
1070,329,4
1071,329,5
1072,329,4
1073,329,5
1074,329,2
1075,329,5
1076,329,5
1077,329,4
1078,329,5
1079,329,4
1080,329,5
1081,329,5
1082,329,4
1083,329,5
1084,329,5
1085,330,4
1086,331,5
1087,331,5
1088,331,5
1089,331,5
1090,331,4
1091,332,4
1009,332,4
1092,333,3
1093,334,3
1094,335,3
1095,335,3
1096,336,2
1097,336,5
1098,336,5
1099,337,5
1100,338,4
1101,338,3
1102,338,2
1103,339,1
1104,339,3
1105,339,4
1106,340,5
1107,340,4
1108,340,4
1109,341,3
1110,342,4
1111,342,3
1112,342,3
1113,343,4
1114,343,4
1115,244,1
1116,244,3
1117,344,4
301,345,5
1118,346,1
1119,347,4
1120,347,5
129,347,4
405,347,3
406,347,5
1121,347,5
1122,348,2
1123,348,5
1124,348,4
1125,348,3
1126,348,1
1127,348,4
1128,348,5
1129,348,4
1130,348,4
1131,349,1
1132,349,3
1133,349,1
1134,349,1
1135,349,1
1136,350,4
1137,351,4
1138,351,4
1139,351,5
1140,351,5
1141,351,3
1142,351,4
1143,351,4
1144,351,4
10,351,3
1145,352,1
1146,352,3
1147,352,4
1148,352,1
1149,353,2
1150,354,5
1151,355,1
1152,308,5
1153,356,5
1154,357,5
1155,357,5
1156,357,1
1157,357,1
1158,358,1
1159,359,4
1160,359,4
1161,359,5
1162,359,5
1163,360,5
1164,360,3
1165,360,3
1166,360,3
1167,361,2
1168,361,1
1169,361,4
211,362,3
1170,362,5
700,363,2
1171,363,4
413,364,2
1172,365,5
1173,365,2
1174,366,4
1175,366,4
1176,366,2
1177,367,2
561,367,5
1178,367,3
1179,367,5
1180,367,4
10,367,2
405,368,4
1181,369,5
1182,370,4
1183,370,4
1184,370,5
1185,371,5
1186,371,5
1187,371,5
1188,371,3
1067,371,3
1189,372,3
1190,282,1
1191,282,3
1192,373,2
810,373,4
1193,373,3
1194,373,3
1195,373,3
1196,373,3
636,374,3
1197,374,3
1198,374,1
1199,375,3
1200,375,1
1201,376,5
1202,377,1
1203,377,5
1204,378,5
1205,378,5
1206,378,4
1207,378,4
1208,378,4
1209,378,4
1210,378,4
1211,378,3
1212,378,4
1213,379,5
1214,379,4
1215,298,3
1216,255,1
1217,255,5
1218,380,2
1219,380,5
1220,272,1
1221,272,4
120,381,5
1222,381,5
1223,382,3
480,382,5
1224,382,5
1225,382,5
1226,382,4
1227,383,4
1228,383,5
1229,383,5
1230,384,3
1231,385,4
1232,386,3
1233,387,4
4,387,4
1234,387,2
1235,387,5
1236,387,1
1237,387,2
1238,387,5
1239,387,3
1210,387,4
1240,326,5
1241,326,2
1242,293,3
1243,293,3
1244,293,4
1245,293,4
1246,293,4
1247,388,1
386,389,2
1248,390,3
714,390,3
1249,390,3
1250,391,3
618,391,4
912,392,2
1251,392,4
1252,393,5
1253,393,4
1254,393,5
1255,394,5
479,394,3
1256,395,2
1257,395,4
877,396,4
246,396,3
1258,396,4
479,396,2
1259,396,3
634,396,3
589,396,5
645,396,2
1260,397,3
1261,397,3
1262,397,5
1263,397,3
1264,397,5
1265,397,4
1266,397,4
1137,398,4
1267,398,3
1268,399,3
386,399,4
1269,400,4
1270,401,1
1271,402,5
1272,402,5
1273,403,2
1274,404,3
1275,404,5
1276,404,1
1277,404,5
1278,405,4
741,405,4
954,406,4
1279,407,3
675,408,4
1280,409,5
1281,409,5
1282,409,4
1283,409,4
1284,409,4
1278,409,5
1285,409,5
1286,409,1
1287,410,4
1288,411,4
1289,412,5
1290,413,5
1291,413,4
1292,414,2
1293,415,5
1294,416,5
1295,416,2
1296,417,2
1297,417,3
1298,417,2
1299,417,3
414,417,5
1300,418,4
499,306,3
1301,306,4
720,306,2
1302,419,5
1303,420,3
1304,420,3
1305,421,4
1306,422,1
1307,422,1
1308,422,4
1309,422,1
1310,422,3
1311,422,1
1312,423,2
1313,424,2
1314,424,4
1141,424,5
1315,284,5
1316,284,4
1317,284,1
1318,284,3
1319,284,4
1320,425,5
1321,425,4
1322,425,4
486,426,4
1323,427,5
1324,427,2
1325,427,5
1326,428,4
1327,428,5
1328,429,4
409,430,4
1329,430,5
1330,430,5
1331,430,1
1332,430,2
1333,430,5
1334,430,5
1335,431,4
1336,431,2
446,432,4
1337,433,4
144,434,3
186,435,3
1338,436,3
1339,436,4
1340,436,4
1341,436,2
1342,436,4
30,436,1
1343,437,5
1344,437,5
1345,437,4
1346,438,3
1347,438,5
1293,438,4
1348,438,5
1349,439,4
1350,439,4
1344,439,4
1351,439,4
1352,440,5
1353,440,5
1354,440,1
1355,440,4
1356,440,5
1357,440,3
400,441,4
1358,441,4
1359,442,5
1360,442,5
1361,442,5
1362,443,5
1363,443,5
1364,443,4
1365,443,4
1366,443,5
1367,444,4
655,445,4
1368,446,1
1369,446,5
386,446,4
1370,446,4
1371,447,2
1372,447,4
1373,349,2
1374,448,4
1375,448,3
857,449,3
287,449,5
1376,449,5
1377,450,4
1378,451,5
689,452,3
1379,453,4
1380,453,3
744,453,4
1381,453,3
120,454,5
1382,455,1
1383,456,4
1384,457,2
1385,458,3
1386,458,1
1387,458,3
346,458,3
1388,458,2
1389,458,5
1390,458,3
1391,458,3
1392,458,4
651,458,3
1393,459,5
520,460,4
1394,460,5
634,460,4
1395,461,4
653,461,2
1396,461,1
1397,461,2
1398,461,5
1399,461,5
1400,461,5
1401,461,5
1402,462,5
1403,463,2
1404,463,3
1405,463,4
444,463,2
1406,463,4
413,463,2
105,464,3
1407,464,2
1408,464,4
1409,465,5
1410,465,5
1411,466,5
120,466,4
1412,466,3
1413,466,4
1414,467,5
1415,467,3
558,467,4
1416,467,1
1417,467,5
1418,468,5
1419,469,3
1420,469,5
1421,469,5
1422,469,4
1423,469,4
1337,470,4
1424,471,1
1425,472,4
430,472,3
1426,472,4
1427,472,4
1428,473,1
1429,322,5
439,474,3
770,475,3
1430,476,2
38,476,4
1431,476,3
1432,476,5
1433,476,4
1434,476,5
1435,477,4
479,478,4
1436,369,4
1437,369,4
1438,369,4
1439,479,5
1440,479,2
1441,479,5
1442,479,5
1443,479,2
1444,479,4
1445,479,4
1446,479,5
1447,479,4
1276,479,5
1448,480,4
1449,481,4
301,482,4
1450,483,5
1451,483,5
1452,483,5
1453,484,5
1454,485,4
587,485,4
604,485,3
198,485,4
1455,485,4
397,486,5
1456,486,4
1457,487,3
443,487,4
618,487,3
1458,487,2
1459,488,4
45,489,4
1460,489,5
1461,395,4
1462,490,3
587,491,3
1463,491,4
1464,491,3
1465,492,5
1466,493,1
1467,494,1
49,495,4
1468,495,4
1469,496,3
1470,496,2
1471,496,4
1472,496,3
430,497,4
1473,498,5
1474,499,1
1475,500,3
1476,500,3
1477,501,1
1478,502,5
869,502,3
1479,503,4
1480,503,3
1481,388,2
1482,388,1
1483,388,1
1484,388,1
608,388,5
1485,504,3
1486,504,4
1487,504,2
1488,505,3
1489,505,4
175,505,4
1490,505,5
520,505,5
478,505,4
1491,506,1
1492,507,5
1493,508,4
1494,508,3
1495,508,3
1496,509,3
1497,509,1
1498,510,3
1499,510,1
1500,511,5
1501,511,5
1502,511,4
1503,511,5
1504,511,5
1196,512,3
1505,513,4
686,513,3
1506,513,2
1507,514,5
634,515,3
1508,516,4
1509,478,3
1510,478,5
1511,425,3
1512,481,2
1513,481,4
1514,481,4
1515,481,4
771,517,3
1516,517,5
1517,518,2
1518,519,5
1519,520,4
1520,520,3
1426,521,4
1521,521,3
1522,521,5
1523,521,4
1524,521,4
1525,522,2
1526,522,5
1527,523,4
1528,524,5
1529,396,1
1530,525,5
1531,525,1
1532,526,4
1533,527,4
1534,527,4
1535,527,5
1536,527,5
1537,527,4
1538,527,5
1539,527,5
1540,527,4
1541,527,4
1542,527,3
1543,527,5
1544,527,4
1545,527,5
1546,527,5
1547,527,5
1548,527,5
1549,527,5
47,527,4
1183,527,5
1550,527,5
1551,527,4
1552,527,4
1553,528,1
1554,528,4
1555,529,1
1556,529,1
1557,529,2
1558,529,4
1559,529,2
1560,530,3
1561,530,5
1562,531,4
1193,531,4
1563,532,2
1564,532,4
1565,532,5
1566,533,1
1567,533,3
1568,533,3
1569,533,1
1570,533,3
1571,533,1
1572,533,1
1573,534,4
1574,534,4
1575,534,3
1576,535,5
1577,535,4
1578,535,3
1579,535,2
1580,535,4
1581,535,5
1582,536,5
1583,537,5
1584,537,2
195,537,1
1585,538,4
1586,539,4
1587,539,4
1588,539,4
1589,539,3
1590,539,4
1591,539,1
1592,539,5
1593,539,4
1594,539,4
1595,539,4
1596,539,5
90,539,4
1597,539,4
666,539,4
1598,539,4
1599,539,4
1600,540,4
1601,540,2
1602,540,3
1603,541,2
1604,542,3
1605,542,5
1606,542,4
1607,542,2
1608,542,4
1609,542,5
1610,542,3
1611,542,5
1390,542,5
1612,542,5
1613,542,2
686,542,3
1614,542,1
1615,542,2
1616,542,3
1617,542,4
1618,542,4
1619,542,2
1620,542,3
1621,542,5
1622,542,3
1623,542,3
1624,542,4
1625,542,5
1626,542,5
1627,542,5
1628,542,4
1629,542,4
1630,542,4
942,542,4
413,542,2
1631,542,3
1632,542,2
1633,542,5
1634,542,1
1635,543,1
1636,543,2
1637,543,2
1638,458,4
1639,458,4
869,458,4
1640,458,1
1641,458,3
1642,458,2
1643,458,5
1644,458,4
1550,458,5
1645,458,3
1646,544,1
1647,545,1
47,545,5
1648,545,5
1649,546,4
1650,546,4
1651,546,2
1652,467,5
1653,547,5
1654,547,5
1655,547,4
1656,547,3
1657,548,4
1658,548,5
174,549,4
769,537,3
1659,537,5
1660,550,4
1661,551,5
1662,434,2
1663,552,3
1664,552,5
1665,552,4
1666,552,2
1667,552,4
856,552,4
1668,553,4
1669,553,4
1655,553,4
1670,553,4
1671,554,5
1672,554,5
1673,554,4
1674,555,5
1675,556,2
1676,556,4
1103,556,5
1677,557,5
1678,558,4
1679,558,4
689,558,3
1680,559,1
1681,559,4
1682,560,3
1683,560,5
1684,560,5
1685,560,5
1193,560,3
1686,560,5
1687,560,1
1688,560,5
197,549,4
1689,549,5
819,549,4
524,549,4
921,549,4
1690,561,4
1691,561,4
1692,561,4
1693,561,4
188,562,4
1694,563,4
1695,564,3
174,565,4
1696,565,3
583,565,3
103,566,3
1697,567,1
1698,567,1
1699,567,1
1700,568,4
1701,568,4
1702,568,5
1703,568,4
1704,568,5
1705,568,4
1706,568,5
226,569,3
1707,569,4
1708,569,2
1709,569,5
1710,569,2
1711,569,4
1712,569,2
1713,569,5
1714,569,2
1715,569,2
1716,569,2
1717,569,4
1718,569,2
1575,569,4
1719,569,2
1720,569,2
1721,569,1
1722,569,4
1723,569,4
1724,569,2
1725,569,2
1726,569,3
1727,569,2
1728,570,5
1729,570,4
1730,571,5
1731,571,1
1732,571,5
1733,572,5
1734,572,4
1195,572,3
1177,573,3
1735,573,1
1736,573,3
465,507,4
430,507,4
1737,507,5
1738,507,4
689,507,4
1739,507,4
1740,507,4
1741,507,4
1742,507,1
1743,574,5
1744,574,5
1745,574,5
1746,575,3
1747,575,4
1748,575,3
1749,575,3
1750,576,4
1751,576,4
1752,576,2
1753,576,4
1754,576,5
1755,576,4
1756,576,4
1757,576,4
1758,576,2
1759,576,5
587,577,3
663,577,5
270,577,4
1760,578,2
1761,579,4
1762,579,4
1763,579,4
1764,580,4
1765,581,1
1766,582,4
406,583,3
1767,584,4
1768,584,2
1146,585,2
1769,585,2
1770,585,5
1771,585,5
1772,586,5
1773,586,4
1774,586,1
1775,586,4
1776,586,4
1777,586,1
1778,587,5
1779,587,4
1780,588,4
1781,589,2
1782,589,5
1783,589,2
1784,590,4
1785,590,1
1786,590,3
1787,590,3
1788,590,4
1789,590,3
1790,590,2
1791,590,3
1792,591,1
1793,592,1
1794,592,5
1795,593,4
1796,593,2
125,594,5
1797,595,4
1798,596,5
405,596,4
406,596,3
1799,416,3
1800,416,5
686,416,3
1801,416,3
1802,416,4
1803,416,4
1804,597,4
1805,598,4
1806,598,1
1807,599,3
1487,599,5
1808,599,5
1231,600,3
1809,600,2
1810,601,1
1811,602,3
1812,603,4
1813,603,2
1814,603,1
1815,604,3
1816,605,4
1817,606,5
1818,606,5
1819,607,4
1820,607,3
1794,607,4
59,607,2
1821,607,5
1822,608,4
1690,609,5
31,610,1
1823,611,3
1824,612,1
982,613,1
1825,613,4
1826,614,1
1827,614,4
478,615,4
1828,616,4
1131,617,4
1829,617,5
1830,617,3
1831,617,4
766,617,3
1832,618,2
1833,618,4
1834,618,4
1835,618,4
1836,618,3
1837,618,3
1838,618,4
1839,618,5
1840,619,3
1841,619,3
1842,619,1
1843,620,1
1844,621,1
1845,622,2
1846,622,3
1847,622,2
1848,622,5
1849,623,1
430,554,3
465,554,3
1850,554,4
1851,554,3
1852,554,4
1853,554,4
1854,554,3
1855,554,3
1856,624,4
1857,625,3
1858,625,4
1859,626,4
1860,626,4
1861,626,2
1193,626,4
1862,626,2
1164,626,4
1165,626,5
1863,626,4
1864,626,5
213,626,4
1865,626,2
1866,627,5
1867,627,4
1868,627,4
1869,627,4
1870,627,5
1871,627,3
1872,627,3
1873,627,2
1874,627,4
1875,627,4
1876,627,5
1877,627,1
1878,627,4
1879,627,4
1880,627,4
1881,627,5
317,627,1
1882,627,5
1883,627,4
1884,627,4
1885,627,4
1886,627,5
1887,627,5
1888,627,5
1889,627,5
1890,627,4
1891,627,5
1892,627,5
1893,627,5
1894,627,4
1895,627,5
1896,627,5
1897,627,5
1898,627,4
1899,627,4
1900,627,5
1901,627,5
1902,627,5
1903,627,5
1904,627,4
1905,627,4
1906,627,4
1907,627,5
1908,627,3
