user_id,item_id,rating
662,9,5
663,9,3
664,9,5
665,9,3
666,9,4
667,9,4
668,9,4
669,9,4
670,9,4
671,9,4
672,9,5
673,9,4
674,9,5
675,9,4
676,9,3
677,9,5
678,9,5
679,9,5
680,9,3
681,9,4
682,9,5
683,9,4
684,9,5
685,9,5
686,9,4
687,9,5
688,9,5
689,9,2
690,9,1
691,9,1
672,9,5
692,9,5
693,9,5
694,10,3
695,10,5
696,10,4
697,10,4
698,10,5
699,10,3
700,10,5
701,10,4
702,10,5
703,10,4
704,10,3
705,10,4
706,10,5
707,10,4
708,10,2
709,10,3
710,10,5
711,10,3
712,10,3
713,10,4
714,10,4
715,10,4
716,10,3
717,10,5
718,10,2
719,10,5
547,10,5
720,10,4
721,10,4
722,10,4
723,10,5
724,10,3
725,10,4
726,10,4
727,10,5
728,10,4
729,10,5
730,10,5
731,10,5
732,10,4
733,10,4
734,10,3
735,10,4
736,10,1
737,10,4
738,10,5
739,10,5
740,10,3
741,10,5
742,10,3
743,10,5
744,10,4
745,10,4
746,10,5
747,10,5
748,10,3
749,10,4
750,10,4
751,10,4
752,10,5
753,10,3
754,10,5
755,10,5
756,10,5
757,10,4
758,10,5
759,10,4
760,10,4
761,10,4
762,10,5
763,10,4
764,10,4
765,10,3
766,10,5
767,10,4
768,10,5
769,10,4
770,10,2
771,10,4
772,10,4
773,10,5
774,10,5
775,10,5
776,10,1
777,10,3
778,10,3
779,10,3
780,10,4
781,10,5
782,10,4
783,10,3
784,10,5
785,10,5
786,10,5
787,10,5
788,10,3
789,10,5
790,10,3
791,10,5
792,10,4
793,11,4
794,11,4
795,11,3
796,11,5
797,11,1
798,11,1
799,11,2
800,11,3
801,11,5
802,11,1
803,11,5
804,11,5
805,11,5
806,11,5
807,11,2
808,11,4
809,11,3
810,11,3
811,11,4
812,11,3
813,11,2
814,11,3
815,11,5
816,11,5
817,11,4
818,11,3
819,11,4
820,11,2
821,11,3
822,11,5
823,11,3
824,11,3
825,11,5
826,11,1
827,11,5
828,11,5
797,11,1
829,11,3
830,11,4
831,11,2
832,11,3
833,11,2
834,11,2
835,11,5
836,11,4
837,11,5
838,11,4
839,11,4
840,11,4
841,11,5
842,11,3
843,11,5
844,11,1
845,11,3
846,11,5
847,11,1
848,11,5
849,11,5
850,11,2
851,11,1
852,11,5
853,11,1
854,11,5
855,11,5
856,11,3
857,11,4
858,11,4
859,11,4
860,11,4
861,11,2
862,11,2
863,11,2
864,11,2
865,11,2
866,11,5
867,11,3
868,11,1
869,11,2
870,11,4
871,11,3
872,11,2
873,11,3
874,11,3
875,11,4
876,11,5
877,11,2
878,11,4
879,11,4
880,11,3
881,11,4
882,11,5
883,11,3
230,11,4
884,11,4
885,11,3
886,11,5
887,11,5
888,11,5
889,11,4
890,12,5
891,12,1
892,13,4
893,13,5
894,13,5
895,13,4
896,13,5
897,13,5
898,13,3
899,13,1
900,13,4
901,13,4
902,13,3
903,13,5
904,13,3
905,13,4
906,13,4
907,13,3
908,13,5
909,13,4
910,13,4
911,13,5
912,13,3
913,13,2
914,13,5
915,13,4
916,13,5
917,13,4
918,13,4
919,13,4
920,13,4
921,13,5
922,13,4
923,13,4
924,13,4
925,13,4
926,13,4
927,13,4
928,13,4
929,13,5
930,13,5
931,13,5
932,13,5
933,13,4
934,13,4
935,13,3
936,13,5
937,13,5
938,13,5
939,13,3
940,13,4
941,13,5
942,13,3
943,13,5
944,13,2
945,13,4
946,13,5
947,13,5
948,13,5
949,13,4
950,13,5
951,13,4
952,13,5
953,13,5
954,13,4
955,13,5
956,13,4
957,13,4
958,13,4
959,13,5
960,13,4
961,13,5
962,13,3
963,13,3
964,13,1
965,13,5
966,13,4
967,13,4
968,13,5
969,13,3
970,13,5
971,13,2
972,13,4
973,13,4
974,13,5
975,13,5
976,13,3
977,13,5
978,13,5
979,13,3
980,13,4
981,13,5
982,13,3
983,13,5
984,13,4
985,13,4
986,13,4
987,13,2
988,13,2
989,13,5
990,13,4
991,13,4
992,14,3
993,14,3
994,14,3
995,14,3
996,14,3
997,14,5
998,14,5
999,14,2
1000,14,5
1001,14,4
1002,14,4
1003,14,3
1004,14,4
1005,14,3
1006,14,2
1007,14,3
1008,14,4
1009,14,2
1010,14,3
1011,14,4
1012,14,2
1013,14,5
1014,14,4
1015,14,4
1016,14,4
1017,14,4
1018,14,5
1019,14,3
1020,14,4
1021,14,1
1022,14,5
1023,14,4
1024,14,4
1025,14,1
1026,14,5
1027,14,3
1028,14,4
1029,14,2
1030,14,2
1031,14,4
1032,14,4
1033,14,2
1034,14,5
1035,14,2
1036,14,3
1037,14,3
1038,14,4
1039,14,3
1040,14,3
1041,14,4
1042,14,3
1043,14,2
1044,14,3
1045,14,2
1046,14,3
1047,14,3
1048,14,3
1049,14,3
423,14,3
1050,14,1
1051,14,3
1052,14,1
1053,14,3
1054,14,1
1055,14,3
1056,14,3
1057,14,4
1058,14,1
1059,14,4
1060,14,4
1061,14,4
1062,14,1
1063,14,2
1064,14,3
1065,14,1
1066,14,3
1067,14,2
1068,14,4
1069,14,1
1070,14,1
1071,14,4
1072,14,5
1073,14,5
1074,14,4
1075,14,2
1076,14,1
1077,14,4
1078,14,2
1079,14,5
1080,14,3
1081,14,2
1082,14,2
1083,14,2
1084,14,4
1085,14,1
1086,14,1
1087,14,1
1088,14,3
1089,14,3
1090,14,4
1091,15,2
1092,15,2
1093,15,4
1094,15,1
1095,15,2
1096,15,2
1097,15,4
1098,15,1
1099,15,4
1100,15,4
1101,15,3
1102,15,2
1103,15,4
1104,15,2
1105,15,4
1106,15,2
1107,15,3
1108,15,3
1109,15,4
1110,15,1
1111,15,4
1112,15,2
1113,15,2
1114,15,3
1115,15,1
1116,15,4
1117,15,2
1118,15,3
1119,15,3
1120,15,4
1121,15,5
1122,15,5
1123,15,3
1124,15,1
1125,15,1
1126,15,1
1127,15,3
1128,15,1
1129,15,2
1130,15,3
1131,15,4
1132,15,3
1133,15,3
1134,15,4
1135,15,4
1136,15,1
1137,15,4
1138,15,4
1139,15,1
1140,15,1
1141,15,2
1142,15,4
1143,15,1
1144,15,2
1145,15,2
1146,15,1
1147,15,3
1148,15,4
1149,15,4
1150,15,3
1151,15,3
1152,15,4
1153,15,2
1154,15,3
1155,15,3
1156,15,2
1157,15,3
1158,15,3
1159,15,3
1160,15,3
1161,15,4
1162,15,4
1163,15,3
1164,15,4
1165,15,3
1166,15,1
1167,15,1
1168,15,3
1169,15,3
1170,15,3
1171,15,1
1172,15,5
1173,15,4
1174,15,1
1175,15,2
1176,15,2
1177,15,2
1178,15,4
1179,15,1
1180,15,4
1181,15,2
1182,15,5
1183,15,1
1184,15,2
1185,15,3
1186,15,4
1187,15,3
1188,15,1
1189,15,3
1190,15,1
1191,16,5
1192,16,5
1193,16,4
1194,16,4
1195,16,1
1196,16,4
1197,16,3
1198,16,3
1199,16,4
1200,16,4
1201,16,5
1202,16,3
1203,16,5
1204,16,4
1205,16,3
1206,16,4
1207,16,5
1208,16,5
1209,16,4
1210,16,5
1211,16,4
1212,16,4
1213,16,4
1214,16,3
1215,16,4
1216,16,4
1217,16,5
1218,16,5
1219,16,4
1220,16,5
1221,16,4
1222,16,4
1223,16,1
1224,16,5
1225,16,5
1226,16,4
1227,16,5
1228,16,4
1229,16,3
1230,16,3
1231,16,2
1232,16,5
1233,16,4
1234,16,5
1235,16,3
1236,16,4
1237,16,5
1238,16,5
1239,16,3
1240,16,4
1241,16,2
1242,16,4
1243,16,4
1244,16,5
1245,16,5
1246,16,5
1247,16,3
1248,16,4
1249,16,3
1250,16,3
1251,16,4
1252,16,5
1253,16,3
1254,16,4
1255,16,5
1256,16,4
1257,16,5
1258,16,2
1259,16,5
1260,16,5
1261,16,4
1262,16,3
1263,16,4
1264,16,4
1265,16,3
1266,17,4
1267,17,3
1268,17,4
1269,17,5
1270,17,3
1271,17,4
1272,17,5
1273,17,3
1274,17,4
1275,17,4
1276,17,5
1277,17,4
1278,17,5
1279,17,5
1280,17,4
1281,17,4
1282,17,3
1283,17,5
1284,17,5
1285,17,5
1286,17,4
1287,17,4
1288,17,4
1289,17,5
1290,17,5
1291,17,1
1292,17,4
1293,17,5
1294,17,5
1295,17,5
1296,17,4
1297,17,5
1298,17,5
1299,17,4
1300,17,4
1301,17,5
1302,17,5
1303,17,2
1304,17,5
1305,17,5
1306,17,3
1307,17,4
1308,17,5
1309,17,3
1310,17,5
1311,17,5
1312,17,5
1313,17,4
1314,17,4
1315,17,4
1316,17,5
1317,17,4
1318,17,4
1319,17,3
1320,17,4
1321,17,5
1322,17,5
1323,17,4
1324,17,5
1325,17,3
725,17,4
1326,17,3
1327,17,4
1328,17,4
1329,17,5
1330,17,4
1331,17,3
1332,17,5
1333,17,3
1334,17,4
1335,17,3
1336,17,4
1337,17,3
1338,17,1
1339,17,3
1340,17,2
1341,17,3
1342,17,5
1343,17,5
1344,17,3
1345,17,4
1346,17,3
1347,17,5
1348,17,4
1349,17,4
1350,17,5
1351,17,3
1352,17,4
1270,17,3
1353,17,4
1354,17,3
1355,17,4
1356,17,4
1357,17,4
1358,17,5
1359,17,5
1360,17,4
1361,17,5
1362,17,5
1363,17,4
1364,18,2
1365,18,5
1366,18,5
1367,18,5
1368,18,3
1369,18,5
1370,18,3
1371,18,5
1372,18,4
1373,18,5
1374,18,5
1375,18,3
1376,18,4
1377,18,2
1378,18,5
1379,18,5
1380,18,4
1381,18,5
1382,18,3
1383,18,5
1384,18,5
1385,18,4
1386,18,5
1387,18,5
1388,18,5
1389,18,1
1390,18,5
1391,18,5
1392,18,4
1393,18,5
1394,18,3
1395,18,4
1396,18,4
1397,19,4
1398,19,5
1399,19,4
1400,19,5
1401,19,5
1402,19,5
1403,19,4
1404,19,5
1405,19,4
1406,19,5
1407,19,5
1408,19,3
1409,19,5
1410,19,5
1411,19,5
1412,19,5
1413,19,5
1414,19,5
1415,19,4
1416,19,5
1417,19,5
1418,19,4
1419,19,5
1420,19,3
1421,19,5
1422,19,4
1423,19,4
1424,19,5
1425,19,1
1426,19,3
1427,19,4
1428,19,5
1429,19,5
1430,19,5
1431,19,5
1432,19,5
1433,19,5
1434,19,4
1435,19,5
1436,19,5
1437,19,4
1438,19,5
1439,19,5
1440,19,5
1441,19,5
1442,19,5
1443,19,5
1444,19,5
1445,19,5
1446,19,4
1447,19,5
1448,19,5
1449,19,5
1450,19,4
1451,19,4
1452,19,4
1453,19,5
1454,19,5
1455,19,5
1456,19,4
1457,19,5
1458,19,5
1459,19,4
1460,19,5
1461,19,5
1462,19,4
1463,19,5
1464,19,5
1465,19,5
1466,19,5
148,19,4
1467,19,5
1468,19,5
1469,19,5
1470,19,4
1471,19,5
1472,19,2
1473,19,5
1474,19,5
1475,19,5
1476,19,3
1477,19,2
1478,19,5
1479,19,4
1480,19,5
1481,19,5
1482,19,5
1483,19,4
1484,19,4
1485,19,5
1486,19,4
1487,19,4
1488,19,4
1489,19,5
1490,19,4
1491,19,4
1492,19,4
1493,19,5
1494,19,5
1495,19,4
1496,20,2
1497,20,2
1498,20,4
1499,20,5
1500,20,3
1501,20,3
1502,20,4
1503,20,3
1504,20,3
1505,20,3
1506,20,4
1507,20,5
1508,20,2
1509,20,2
1510,20,3
1511,20,3
1512,20,4
1513,20,3
1514,20,2
1515,20,3
1516,20,3
1517,20,3
1518,20,5
1519,20,3
1520,20,3
1521,20,4
1522,20,3
399,20,3
1523,20,3
1524,20,4
1525,20,3
1526,20,3
1527,20,4
1528,20,2
1529,20,5
1530,20,1
1531,20,3
1532,20,2
1533,20,3
1534,20,1
1535,20,3
1536,20,2
1537,20,2
1538,20,4
1539,20,3
1540,20,1
1541,20,4
1527,20,5
964,20,1
1542,20,1
1543,20,5
1544,20,4
1545,20,2
1546,20,4
1547,20,5
1548,20,3
1549,20,1
1550,20,2
1551,20,3
1552,20,3
1553,20,3
1554,20,1
1555,20,4
1556,20,3
1557,20,1
1558,20,5
1471,20,3
1559,20,1
1560,20,4
1561,20,3
1562,20,1
1563,20,2
1564,20,1
1565,20,1
1566,20,4
1567,20,4
1568,20,4
1569,20,4
1570,20,4
1571,20,4
1572,20,1
1186,20,4
1573,20,2
1574,20,5
1575,20,4
1576,20,2
1577,20,3
1578,20,5
1579,20,3
859,20,3
1580,20,3
1581,20,3
1582,20,2
1583,20,4
1584,20,3
1585,20,4
1586,21,4
1587,21,3
1588,21,3
1589,21,3
1590,21,4
1591,21,3
1592,21,5
1593,21,4
1594,21,3
1595,21,4
1596,21,2
1597,21,3
1598,21,3
1599,21,4
1600,21,5
1601,21,2
1602,21,5
1603,21,3
1604,21,5
1605,21,4
1606,21,5
1607,21,3
1608,21,4
1609,21,5
1610,21,5
1611,21,5
1612,21,4
1613,21,4
1614,21,4
1615,21,4
1616,21,3
1617,21,4
1618,21,4
1619,21,5
1620,21,4
1621,21,5
1622,21,3
1623,21,1
1624,21,5
1625,21,4
1626,21,4
213,21,3
1627,21,2
1628,21,5
1629,21,5
1630,21,3
1631,21,2
1632,21,5
1633,21,4
1634,21,5
1635,21,3
1636,21,4
1637,21,3
1638,21,4
1639,21,5
1640,21,1
1641,21,3
1642,21,5
1643,21,1
1644,21,2
1645,21,4
1646,21,5
1647,21,4
1648,21,4
1649,21,5
1650,21,5
1651,21,3
1652,21,5
1653,21,2
1654,21,4
1655,21,3
1656,21,5
1657,21,5
1658,21,2
1659,21,4
1660,21,5
1661,21,4
1662,21,4
1663,21,5
1664,21,5
1665,21,4
1666,21,4
1667,21,4
1668,21,5
1669,21,4
1670,21,4
1671,21,4
1672,21,4
1673,21,5
1673,21,5
1674,21,5
1675,21,4
1676,21,5
1677,21,3
1678,21,4
1679,21,4
1680,21,5
1681,21,4
1682,21,4
1683,21,2
1684,22,4
1685,22,4
1686,22,5
1687,22,3
1688,22,3
1689,22,5
996,22,4
1690,22,5
1691,22,4
1692,22,5
1693,22,5
1694,22,3
1695,22,5
1696,22,3
723,22,5
1697,22,4
1698,22,5
1699,22,5
1700,22,5
1701,22,5
1702,22,4
1703,22,4
1704,22,5
1705,22,3
1706,22,5
1707,22,5
1708,22,5
1709,22,2
1710,22,4
1711,22,4
1712,22,4
1713,22,5
1714,22,4
1715,22,5
1716,22,4
1717,22,5
1718,22,3
1719,22,5
1720,22,5
1721,22,3
1722,22,4
1723,22,5
1724,22,3
1725,22,5
1726,22,5
1727,22,4
1728,22,4
1729,22,5
1730,22,4
1731,22,4
1732,22,5
1733,22,4
1734,22,4
1735,22,5
1033,22,4
1736,22,5
1737,22,4
1738,22,5
1739,22,5
1740,22,5
1741,22,4
1742,22,4
1743,22,5
1744,22,4
1745,22,5
1746,22,3
1747,22,5
1748,22,4
1749,22,4
1750,22,5
1751,22,3
1752,22,5
1753,22,5
1754,22,3
1755,22,5
1756,22,4
1757,22,5
1758,22,4
1759,22,5
1760,22,5
1761,22,4
1762,22,5
1763,22,5
1764,22,3
1765,22,4
1766,22,5
162,22,4
1767,22,4
1768,22,4
1769,22,4
1770,22,5
1771,22,5
1772,22,4
1773,22,5
1774,22,5
1775,22,5
1776,22,4
1777,22,4
1778,22,5
1779,22,3
1780,23,4
1781,23,5
1782,23,5
1783,23,5
1784,23,4
1785,23,4
1786,23,4
750,23,5
1787,23,5
1788,23,3
1789,23,5
1790,23,4
1791,23,4
1792,23,5
1793,23,4
1794,23,4
1795,23,5
1796,23,3
1797,23,5
1798,23,4
1799,23,4
1800,23,2
1801,23,5
1802,23,5
1803,23,5
1804,23,3
1805,23,5
1806,23,4
1807,23,4
1808,23,5
1809,23,5
1810,23,5
1811,23,4
1812,23,4
1087,23,3
1813,23,5
1814,23,1
1815,23,4
1816,23,4
1817,23,4
1818,23,4
1819,23,4
1820,23,4
1821,23,5
1822,23,3
1823,23,4
1824,23,5
1825,23,5
1485,23,4
1826,23,4
1827,23,5
1828,23,4
1829,23,5
1830,23,5
1831,23,4
1832,23,5
1833,23,3
1834,23,4
1835,23,5
1836,23,5
1837,23,3
1838,23,5
1839,23,4
1840,23,5
1841,23,4
1842,23,5
1843,23,4
1844,23,5
1845,23,4
1846,23,3
1847,23,4
1848,23,4
1849,23,4
1850,23,3
1851,23,4
1852,23,1
1853,23,3
1854,23,5
1855,23,4
1856,23,3
1857,23,2
1858,23,5
1859,23,4
1860,23,5
1861,23,5
1862,23,3
1863,23,4
1864,23,5
1865,23,4
1866,23,4
1867,23,5
1781,23,5
1868,23,4
1869,23,4
1870,23,5
1871,23,5
1872,23,5
1873,23,4
1874,23,5
1875,24,5
1876,25,4
1877,26,3
1878,26,4
1879,26,1
1880,26,4
1881,26,3
1882,26,1
1883,26,4
1884,26,2
1885,26,1
1886,26,4
1887,26,4
1888,26,5
1889,26,1
1890,26,4
1891,26,1
1892,26,1
1893,26,1
1894,26,3
1895,26,3
1896,26,1
1897,26,1
1898,26,3
1899,26,3
1900,26,1
1901,26,1
1902,26,1
1903,26,4
1904,26,4
1905,26,3
1906,26,1
1907,26,1
1908,26,4
1909,26,3
1910,26,1
399,26,2
1911,26,5
1912,26,2
1913,26,2
1914,26,2
1915,26,5
1916,26,2
1917,26,1
1918,26,1
1919,26,2
1920,26,5
1921,26,1
1922,26,3
1923,26,1
1924,26,2
1925,26,4
1926,26,1
1927,26,4
1928,26,5
1929,26,4
1930,26,4
1931,26,3
1932,26,2
1933,26,3
1934,26,1
1935,26,2
1936,26,1
1937,26,4
1938,26,5
1939,26,4
1940,26,4
1941,26,5
1942,26,2
1943,26,4
1944,26,5
1945,26,4
1946,26,2
1947,26,5
575,26,3
1516,26,4
1948,26,4
213,26,3
1949,26,4
1950,26,4
1951,26,4
1952,26,1
1953,26,3
1954,26,3
1955,26,3
1927,26,2
1956,26,1
1957,26,3
1958,26,4
1959,26,2
1960,26,1
442,26,1
1961,26,2
1962,26,3
1963,26,3
1964,26,4
1965,26,1
1966,26,5
1967,26,4
1968,26,1
1969,26,3
1970,26,3
1971,27,3
1972,27,4
1973,27,3
1974,27,3
1975,27,3
1976,27,3
1977,27,3
1978,27,4
1979,27,3
1980,27,4
1981,27,3
1982,27,5
1524,27,3
1983,27,4
1984,27,3
1985,27,3
1986,27,2
1987,27,3
1988,27,3
1989,27,3
1990,27,2
1991,27,3
1992,27,4
1993,27,2
1994,27,5
1995,27,5
1996,27,5
1997,27,3
1998,27,3
1999,27,4
2000,27,4
2001,27,4
2002,27,2
2003,27,3
2004,27,3
2005,27,1
2006,27,2
2007,27,3
1998,27,2
2008,27,4
2009,27,3
2010,27,3
2011,27,3
2012,27,4
2013,27,3
2014,27,3
2015,27,5
2016,27,3
1535,27,3
2017,27,5
2018,27,1
2019,27,4
2008,27,4
2020,27,4
2021,27,4
2022,27,4
2023,27,2
2024,27,4
2025,27,5
2026,27,4
2027,27,5
2028,27,3
2029,27,5
2030,27,3
2031,27,3
2032,27,3
2033,27,5
2034,27,3
2035,27,4
2036,27,5
2037,27,4
2038,27,3
2039,27,5
2040,28,5
2041,28,4
2042,28,2
2043,28,4
2044,28,5
2045,28,4
2046,28,5
2047,28,5
2048,28,5
2049,28,5
2050,28,5
2051,28,5
2052,28,5
2053,28,5
2054,28,5
2055,28,5
2056,28,4
2057,28,4
2058,28,5
2059,28,5
2060,28,3
2061,28,4
2062,28,5
2063,28,4
2064,28,5
2065,28,5
2066,28,5
2067,28,5
2068,28,2
2069,28,5
2070,28,5
2071,28,5
2072,28,5
2073,28,4
2074,28,4
2075,28,4
2076,28,4
1724,28,5
2077,28,5
2078,28,5
2079,28,5
2080,28,4
2081,28,5
2082,28,5
2083,28,4
2084,28,4
2085,28,4
2086,28,4
2087,28,5
2088,28,5
2089,28,4
2090,28,3
2091,28,5
2092,28,5
2093,28,4
2094,28,5
2095,28,5
2096,28,5
2097,28,5
2098,28,5
2099,28,5
2100,28,5
2101,28,5
2102,28,3
2103,28,4
